DATA,CNPJ,MARCA,MODELO,CATEGORIA,VENDAS_UNIDADES,PRECO_MEDIO,ESTOQUE_DISPONIVEL,EM_PROMOCAO
8/27/2025,62.961.372/0001-82,OnePlus,13 Pro,Smartphone,12,8913,47,NAO
8/27/2025,62.961.372/0001-82,Samsung,Galaxy Tab S9,Tablet,16,7137,48,NAO
8/27/2025,62.961.372/0001-82,Apple,iPad Pro M3,Tablet,13,6150,85,NAO
8/27/2025,62.961.372/0001-82,Samsung,Galaxy Watch 7,Smartwatch,11,2067,67,NAO
8/27/2025,62.961.372/0001-82,Apple,Apple Watch X,Smartwatch,16,2497,17,NAO
8/27/2025,62.961.372/0001-82,JBL,Tune 720BT,Fone de Ouvido,12,3452,87,NAO
8/27/2025,62.961.372/0001-82,Sony,WH-1000XM6,Fone de Ouvido,11,4555,130,NAO
8/27/2025,97.710.598/0001-94,Samsung,Galaxy S25,Smartphone,19,6347,26,NAO
8/27/2025,97.710.598/0001-94,Apple,iPhone 16 Pro,Smartphone,9,1845,11,SIM
8/27/2025,97.710.598/0001-94,OPPO,Find X7,Smartphone,16,8804,110,NAO
8/27/2025,97.710.598/0001-94,Xiaomi,14 Ultra,Smartphone,5,2119,49,NAO
8/27/2025,97.710.598/0001-94,Motorola,Edge 50,Smartphone,4,6421,129,NAO
8/27/2025,97.710.598/0001-94,Google,Pixel 9 Pro,Smartphone,14,8579,78,SIM
8/27/2025,97.710.598/0001-94,OnePlus,13 Pro,Smartphone,2,7412,113,NAO
8/27/2025,97.710.598/0001-94,Samsung,Galaxy Tab S9,Tablet,7,4808,130,SIM
8/27/2025,97.710.598/0001-94,Apple,iPad Pro M3,Tablet,19,2379,28,NAO
8/27/2025,97.710.598/0001-94,Samsung,Galaxy Watch 7,Smartwatch,10,5953,92,SIM
8/27/2025,97.710.598/0001-94,Apple,Apple Watch X,Smartwatch,17,6650,109,NAO
8/27/2025,97.710.598/0001-94,JBL,Tune 720BT,Fone de Ouvido,9,4984,38,NAO
8/27/2025,97.710.598/0001-94,Sony,WH-1000XM6,Fone de Ouvido,13,8473,67,NAO
8/28/2025,55.666.777/0001-00,Samsung,Galaxy S25,Smartphone,2,5995,101,SIM
8/28/2025,55.666.777/0001-00,Apple,iPhone 16 Pro,Smartphone,1,1623,87,NAO
8/28/2025,55.666.777/0001-00,OPPO,Find X7,Smartphone,6,4053,68,SIM
8/28/2025,55.666.777/0001-00,Xiaomi,14 Ultra,Smartphone,16,2982,21,NAO
8/28/2025,55.666.777/0001-00,Motorola,Edge 50,Smartphone,14,6585,39,NAO
8/28/2025,55.666.777/0001-00,Google,Pixel 9 Pro,Smartphone,1,5085,92,NAO
8/28/2025,55.666.777/0001-00,OnePlus,13 Pro,Smartphone,16,6448,106,NAO
8/28/2025,55.666.777/0001-00,Samsung,Galaxy Tab S9,Tablet,13,3377,44,SIM
8/28/2025,55.666.777/0001-00,Apple,iPad Pro M3,Tablet,11,2644,41,SIM
8/28/2025,55.666.777/0001-00,Samsung,Galaxy Watch 7,Smartwatch,10,4802,83,NAO
8/28/2025,55.666.777/0001-00,Apple,Apple Watch X,Smartwatch,4,5949,72,NAO
8/28/2025,55.666.777/0001-00,JBL,Tune 720BT,Fone de Ouvido,9,4626,116,SIM
8/28/2025,55.666.777/0001-00,Sony,WH-1000XM6,Fone de Ouvido,6,3564,139,SIM
8/28/2025,55.666.777/0001-00,Samsung,Galaxy S25,Smartphone,2,8588,126,NAO
8/28/2025,55.666.777/0001-00,Apple,iPhone 16 Pro,Smartphone,19,7608,102,NAO
8/28/2025,55.666.777/0001-00,OPPO,Find X7,Smartphone,4,6751,99,SIM
8/28/2025,55.666.777/0001-00,Xiaomi,14 Ultra,Smartphone,2,6526,33,NAO
8/28/2025,55.666.777/0001-00,Motorola,Edge 50,Smartphone,17,3527,107,NAO
8/28/2025,55.666.777/0001-00,Google,Pixel 9 Pro,Smartphone,8,1985,77,NAO
8/28/2025,55.666.777/0001-00,OnePlus,13 Pro,Smartphone,16,2754,24,NAO
8/28/2025,55.666.777/0001-00,Samsung,Galaxy Tab S9,Tablet,14,2388,32,NAO
8/28/2025,55.666.777/0001-00,Apple,iPad Pro M3,Tablet,19,3433,92,NAO
8/28/2025,55.666.777/0001-00,Samsung,Galaxy Watch 7,Smartwatch,17,3509,17,NAO
8/28/2025,55.666.777/0001-00,Apple,Apple Watch X,Smartwatch,6,7223,10,NAO
8/28/2025,55.666.777/0001-00,JBL,Tune 720BT,Fone de Ouvido,2,6944,14,NAO
8/28/2025,55.666.777/0001-00,Sony,WH-1000XM6,Fone de Ouvido,15,3184,87,NAO
8/28/2025,55.666.777/0001-01,Samsung,Galaxy S25,Smartphone,10,3671,58,NAO
8/28/2025,55.666.777/0001-01,Apple,iPhone 16 Pro,Smartphone,5,8385,103,NAO
8/28/2025,55.666.777/0001-01,OPPO,Find X7,Smartphone,20,2788,91,NAO
8/28/2025,55.666.777/0001-01,Xiaomi,14 Ultra,Smartphone,10,3919,90,SIM
8/28/2025,55.666.777/0001-01,Motorola,Edge 50,Smartphone,10,3212,133,SIM
8/28/2025,55.666.777/0001-01,Google,Pixel 9 Pro,Smartphone,18,5364,87,NAO
8/28/2025,55.666.777/0001-01,OnePlus,13 Pro,Smartphone,18,3682,23,NAO
8/28/2025,55.666.777/0001-01,Samsung,Galaxy Tab S9,Tablet,8,4698,119,NAO
8/28/2025,55.666.777/0001-01,Apple,iPad Pro M3,Tablet,14,2799,145,SIM
8/28/2025,55.666.777/0001-01,Samsung,Galaxy Watch 7,Smartwatch,6,3466,74,NAO
8/28/2025,55.666.777/0001-01,Apple,Apple Watch X,Smartwatch,11,2067,68,NAO
8/28/2025,55.666.777/0001-01,JBL,Tune 720BT,Fone de Ouvido,11,6995,85,NAO
8/28/2025,55.666.777/0001-01,Sony,WH-1000XM6,Fone de Ouvido,9,3157,114,NAO
8/28/2025,55.666.777/0001-02,Samsung,Galaxy S25,Smartphone,12,7423,11,NAO
8/28/2025,55.666.777/0001-02,Apple,iPhone 16 Pro,Smartphone,16,5740,11,NAO
8/28/2025,55.666.777/0001-02,OPPO,Find X7,Smartphone,9,2951,48,NAO
8/28/2025,55.666.777/0001-02,Xiaomi,14 Ultra,Smartphone,2,2316,118,NAO
8/28/2025,55.666.777/0001-02,Motorola,Edge 50,Smartphone,18,8879,73,NAO
8/28/2025,55.666.777/0001-02,Google,Pixel 9 Pro,Smartphone,15,4559,13,NAO
8/28/2025,55.666.777/0001-02,OnePlus,13 Pro,Smartphone,19,3208,99,NAO
8/28/2025,55.666.777/0001-02,Samsung,Galaxy Tab S9,Tablet,13,8577,95,NAO
8/28/2025,55.666.777/0001-02,Apple,iPad Pro M3,Tablet,3,3239,149,NAO
8/28/2025,55.666.777/0001-02,Samsung,Galaxy Watch 7,Smartwatch,4,7304,149,NAO
8/28/2025,55.666.777/0001-02,Apple,Apple Watch X,Smartwatch,2,2403,51,NAO
8/28/2025,55.666.777/0001-02,JBL,Tune 720BT,Fone de Ouvido,17,2021,30,NAO
8/28/2025,55.666.777/0001-02,Sony,WH-1000XM6,Fone de Ouvido,3,7919,88,SIM
8/28/2025,55.666.777/0001-03,Samsung,Galaxy S25,Smartphone,4,4883,142,NAO
8/28/2025,55.666.777/0001-03,Apple,iPhone 16 Pro,Smartphone,11,6701,121,NAO
8/28/2025,55.666.777/0001-03,OPPO,Find X7,Smartphone,16,6118,143,NAO
8/28/2025,55.666.777/0001-03,Xiaomi,14 Ultra,Smartphone,16,7602,54,NAO
8/28/2025,55.666.777/0001-03,Motorola,Edge 50,Smartphone,12,7634,56,NAO
8/28/2025,55.666.777/0001-03,Google,Pixel 9 Pro,Smartphone,4,5246,118,NAO
8/28/2025,55.666.777/0001-03,OnePlus,13 Pro,Smartphone,13,4365,131,NAO
8/28/2025,55.666.777/0001-03,Samsung,Galaxy Tab S9,Tablet,13,2009,23,NAO
8/28/2025,55.666.777/0001-03,Apple,iPad Pro M3,Tablet,11,5827,16,NAO
8/28/2025,55.666.777/0001-03,Samsung,Galaxy Watch 7,Smartwatch,1,1975,58,NAO
8/28/2025,55.666.777/0001-03,Apple,Apple Watch X,Smartwatch,5,5044,51,NAO
8/28/2025,55.666.777/0001-03,JBL,Tune 720BT,Fone de Ouvido,13,4236,87,NAO
8/28/2025,55.666.777/0001-03,Sony,WH-1000XM6,Fone de Ouvido,5,5610,135,NAO
8/28/2025,55.666.777/0001-04,Samsung,Galaxy S25,Smartphone,5,6601,65,NAO
8/28/2025,55.666.777/0001-04,Apple,iPhone 16 Pro,Smartphone,6,2248,79,NAO
8/28/2025,55.666.777/0001-04,OPPO,Find X7,Smartphone,15,3297,145,NAO
8/28/2025,55.666.777/0001-04,Xiaomi,14 Ultra,Smartphone,6,5462,67,SIM
8/28/2025,55.666.777/0001-04,Motorola,Edge 50,Smartphone,10,4517,73,NAO
8/28/2025,55.666.777/0001-04,Google,Pixel 9 Pro,Smartphone,7,8477,27,SIM
8/28/2025,55.666.777/0001-04,OnePlus,13 Pro,Smartphone,3,8192,62,NAO
8/28/2025,55.666.777/0001-04,Samsung,Galaxy Tab S9,Tablet,6,4518,78,SIM
8/28/2025,55.666.777/0001-04,Apple,iPad Pro M3,Tablet,13,6781,59,NAO
8/28/2025,55.666.777/0001-04,Samsung,Galaxy Watch 7,Smartwatch,19,5520,27,NAO
8/28/2025,55.666.777/0001-04,Apple,Apple Watch X,Smartwatch,11,1834,47,NAO
8/28/2025,55.666.777/0001-04,JBL,Tune 720BT,Fone de Ouvido,20,7059,30,NAO
8/28/2025,55.666.777/0001-04,Sony,WH-1000XM6,Fone de Ouvido,6,2732,84,NAO
8/28/2025,55.666.777/0001-05,Samsung,Galaxy S25,Smartphone,14,2915,144,NAO
8/28/2025,55.666.777/0001-05,Apple,iPhone 16 Pro,Smartphone,7,3827,48,NAO
8/28/2025,55.666.777/0001-05,OPPO,Find X7,Smartphone,2,7910,43,NAO
8/28/2025,55.666.777/0001-05,Xiaomi,14 Ultra,Smartphone,2,3519,131,NAO
8/28/2025,55.666.777/0001-05,Motorola,Edge 50,Smartphone,13,6521,92,NAO
8/28/2025,55.666.777/0001-05,Google,Pixel 9 Pro,Smartphone,8,1780,76,SIM
8/28/2025,55.666.777/0001-05,OnePlus,13 Pro,Smartphone,2,2472,61,NAO
8/28/2025,55.666.777/0001-05,Samsung,Galaxy Tab S9,Tablet,7,4567,28,NAO
8/28/2025,55.666.777/0001-05,Apple,iPad Pro M3,Tablet,2,8468,94,NAO
8/28/2025,55.666.777/0001-05,Samsung,Galaxy Watch 7,Smartwatch,14,1860,19,SIM
8/28/2025,55.666.777/0001-05,Apple,Apple Watch X,Smartwatch,19,5409,53,NAO
8/28/2025,55.666.777/0001-05,JBL,Tune 720BT,Fone de Ouvido,15,3080,122,NAO
8/28/2025,55.666.777/0001-05,Sony,WH-1000XM6,Fone de Ouvido,18,7126,59,SIM
8/28/2025,55.666.777/0001-06,Samsung,Galaxy S25,Smartphone,19,7468,138,NAO
8/28/2025,55.666.777/0001-06,Apple,iPhone 16 Pro,Smartphone,18,1875,18,NAO
8/28/2025,55.666.777/0001-06,OPPO,Find X7,Smartphone,2,8080,36,NAO
8/28/2025,55.666.777/0001-06,Xiaomi,14 Ultra,Smartphone,8,6299,137,NAO
8/28/2025,55.666.777/0001-06,Motorola,Edge 50,Smartphone,14,3309,111,NAO
8/28/2025,55.666.777/0001-06,Google,Pixel 9 Pro,Smartphone,3,4574,149,NAO
8/28/2025,55.666.777/0001-06,OnePlus,13 Pro,Smartphone,17,5061,82,NAO
8/28/2025,55.666.777/0001-06,Samsung,Galaxy Tab S9,Tablet,20,4049,77,SIM
8/28/2025,55.666.777/0001-06,Apple,iPad Pro M3,Tablet,15,5482,79,NAO
8/28/2025,55.666.777/0001-06,Samsung,Galaxy Watch 7,Smartwatch,7,2976,42,NAO
8/28/2025,55.666.777/0001-06,Apple,Apple Watch X,Smartwatch,12,7755,73,NAO
8/28/2025,55.666.777/0001-06,JBL,Tune 720BT,Fone de Ouvido,9,8358,143,NAO
8/28/2025,55.666.777/0001-06,Sony,WH-1000XM6,Fone de Ouvido,3,3355,83,NAO
8/28/2025,55.666.777/0001-07,Samsung,Galaxy S25,Smartphone,10,4277,128,NAO
8/28/2025,55.666.777/0001-07,Apple,iPhone 16 Pro,Smartphone,6,7105,60,NAO
8/28/2025,55.666.777/0001-07,OPPO,Find X7,Smartphone,11,6507,66,NAO
8/28/2025,55.666.777/0001-07,Xiaomi,14 Ultra,Smartphone,15,6423,21,NAO
8/28/2025,55.666.777/0001-07,Motorola,Edge 50,Smartphone,19,2534,138,SIM
8/28/2025,55.666.777/0001-07,Google,Pixel 9 Pro,Smartphone,10,8411,35,NAO
8/28/2025,55.666.777/0001-07,OnePlus,13 Pro,Smartphone,17,6335,72,SIM
8/28/2025,55.666.777/0001-07,Samsung,Galaxy Tab S9,Tablet,10,1616,93,NAO
8/28/2025,55.666.777/0001-07,Apple,iPad Pro M3,Tablet,10,4281,100,NAO
8/28/2025,55.666.777/0001-07,Samsung,Galaxy Watch 7,Smartwatch,17,5702,81,SIM
8/28/2025,55.666.777/0001-07,Apple,Apple Watch X,Smartwatch,15,3165,101,NAO
8/28/2025,55.666.777/0001-07,JBL,Tune 720BT,Fone de Ouvido,8,2939,55,SIM
8/28/2025,55.666.777/0001-07,Sony,WH-1000XM6,Fone de Ouvido,17,2179,76,NAO
8/28/2025,55.666.777/0001-08,Samsung,Galaxy S25,Smartphone,2,5603,61,NAO
8/28/2025,55.666.777/0001-08,Apple,iPhone 16 Pro,Smartphone,16,3896,123,SIM
8/28/2025,55.666.777/0001-08,OPPO,Find X7,Smartphone,2,8539,128,NAO
8/28/2025,55.666.777/0001-08,Xiaomi,14 Ultra,Smartphone,13,3947,143,NAO
8/28/2025,55.666.777/0001-08,Motorola,Edge 50,Smartphone,7,3157,25,NAO
8/28/2025,55.666.777/0001-08,Google,Pixel 9 Pro,Smartphone,12,4752,36,NAO
8/28/2025,55.666.777/0001-08,OnePlus,13 Pro,Smartphone,14,2185,91,SIM
8/28/2025,55.666.777/0001-08,Samsung,Galaxy Tab S9,Tablet,7,5077,114,NAO
8/28/2025,55.666.777/0001-08,Apple,iPad Pro M3,Tablet,5,4048,57,NAO
8/28/2025,55.666.777/0001-08,Samsung,Galaxy Watch 7,Smartwatch,18,3895,37,NAO
8/28/2025,55.666.777/0001-08,Apple,Apple Watch X,Smartwatch,7,4041,133,NAO
8/28/2025,55.666.777/0001-08,JBL,Tune 720BT,Fone de Ouvido,6,7456,54,NAO
8/28/2025,55.666.777/0001-08,Sony,WH-1000XM6,Fone de Ouvido,17,2190,61,NAO
8/28/2025,55.666.777/0001-09,Samsung,Galaxy S25,Smartphone,12,8386,146,NAO
8/28/2025,55.666.777/0001-09,Apple,iPhone 16 Pro,Smartphone,14,5184,62,NAO
8/28/2025,55.666.777/0001-09,OPPO,Find X7,Smartphone,5,6727,40,NAO
8/28/2025,55.666.777/0001-09,Xiaomi,14 Ultra,Smartphone,18,5188,133,SIM
8/28/2025,55.666.777/0001-09,Motorola,Edge 50,Smartphone,12,8559,122,NAO
8/28/2025,55.666.777/0001-09,Google,Pixel 9 Pro,Smartphone,11,5948,87,NAO
8/28/2025,55.666.777/0001-09,OnePlus,13 Pro,Smartphone,13,4799,143,NAO
8/28/2025,55.666.777/0001-09,Samsung,Galaxy Tab S9,Tablet,18,1847,23,SIM
8/28/2025,55.666.777/0001-09,Apple,iPad Pro M3,Tablet,6,2754,142,NAO
8/28/2025,55.666.777/0001-09,Samsung,Galaxy Watch 7,Smartwatch,12,8382,48,NAO
8/28/2025,55.666.777/0001-09,Apple,Apple Watch X,Smartwatch,2,1930,16,NAO
8/28/2025,55.666.777/0001-09,JBL,Tune 720BT,Fone de Ouvido,3,4427,54,NAO
8/28/2025,55.666.777/0001-09,Sony,WH-1000XM6,Fone de Ouvido,6,5467,115,NAO
8/28/2025,55.666.777/0001-10,Samsung,Galaxy S25,Smartphone,16,2008,17,NAO
8/28/2025,55.666.777/0001-10,Apple,iPhone 16 Pro,Smartphone,12,3923,76,NAO
8/28/2025,55.666.777/0001-10,OPPO,Find X7,Smartphone,5,4002,51,NAO
8/28/2025,55.666.777/0001-10,Xiaomi,14 Ultra,Smartphone,14,6012,113,NAO
8/28/2025,55.666.777/0001-10,Motorola,Edge 50,Smartphone,10,5656,94,NAO
8/28/2025,55.666.777/0001-10,Google,Pixel 9 Pro,Smartphone,2,5244,113,NAO
8/28/2025,55.666.777/0001-10,OnePlus,13 Pro,Smartphone,11,5782,125,NAO
8/28/2025,55.666.777/0001-10,Samsung,Galaxy Tab S9,Tablet,11,2917,68,SIM
8/28/2025,55.666.777/0001-10,Apple,iPad Pro M3,Tablet,1,7835,24,NAO
8/28/2025,55.666.777/0001-10,Samsung,Galaxy Watch 7,Smartwatch,1,6541,92,NAO
8/28/2025,55.666.777/0001-10,Apple,Apple Watch X,Smartwatch,7,6718,126,NAO
8/28/2025,55.666.777/0001-10,JBL,Tune 720BT,Fone de Ouvido,2,2791,129,NAO
8/28/2025,55.666.777/0001-10,Sony,WH-1000XM6,Fone de Ouvido,3,2060,24,NAO
8/28/2025,55.666.777/0001-11,Samsung,Galaxy S25,Smartphone,6,7013,140,NAO
8/28/2025,55.666.777/0001-11,Apple,iPhone 16 Pro,Smartphone,13,8021,130,NAO
8/28/2025,55.666.777/0001-11,OPPO,Find X7,Smartphone,5,2198,148,NAO
8/28/2025,55.666.777/0001-11,Xiaomi,14 Ultra,Smartphone,6,2107,25,NAO
8/28/2025,55.666.777/0001-11,Motorola,Edge 50,Smartphone,7,5679,66,NAO
8/28/2025,55.666.777/0001-11,Google,Pixel 9 Pro,Smartphone,13,7151,121,SIM
8/28/2025,55.666.777/0001-11,OnePlus,13 Pro,Smartphone,1,4379,53,NAO
8/28/2025,55.666.777/0001-11,Samsung,Galaxy Tab S9,Tablet,19,3407,109,NAO
8/28/2025,55.666.777/0001-11,Apple,iPad Pro M3,Tablet,14,2282,148,SIM
8/28/2025,55.666.777/0001-11,Samsung,Galaxy Watch 7,Smartwatch,7,5156,137,NAO
8/28/2025,55.666.777/0001-11,Apple,Apple Watch X,Smartwatch,12,3521,44,SIM
8/28/2025,55.666.777/0001-11,JBL,Tune 720BT,Fone de Ouvido,20,8682,19,NAO
8/28/2025,55.666.777/0001-11,Sony,WH-1000XM6,Fone de Ouvido,19,3678,42,NAO
8/28/2025,84.917.908/0001-16,Samsung,Galaxy S25,Smartphone,16,3363,76,SIM
8/28/2025,84.917.908/0001-16,Apple,iPhone 16 Pro,Smartphone,10,8933,59,NAO
8/28/2025,84.917.908/0001-16,OPPO,Find X7,Smartphone,8,5895,102,NAO
8/28/2025,84.917.908/0001-16,Xiaomi,14 Ultra,Smartphone,14,7591,53,NAO
8/28/2025,84.917.908/0001-16,Motorola,Edge 50,Smartphone,3,6106,42,NAO
8/28/2025,84.917.908/0001-16,Google,Pixel 9 Pro,Smartphone,5,8813,49,NAO
8/28/2025,84.917.908/0001-16,OnePlus,13 Pro,Smartphone,19,5299,90,NAO
8/28/2025,84.917.908/0001-16,Samsung,Galaxy Tab S9,Tablet,7,4009,105,NAO
8/28/2025,84.917.908/0001-16,Apple,iPad Pro M3,Tablet,14,2807,116,NAO
8/28/2025,84.917.908/0001-16,Samsung,Galaxy Watch 7,Smartwatch,20,5766,94,NAO
8/28/2025,84.917.908/0001-16,Apple,Apple Watch X,Smartwatch,16,5470,79,NAO
8/28/2025,84.917.908/0001-16,JBL,Tune 720BT,Fone de Ouvido,16,4231,73,NAO
8/28/2025,84.917.908/0001-16,Sony,WH-1000XM6,Fone de Ouvido,7,8866,27,NAO
8/28/2025,57.170.924/0001-61,Samsung,Galaxy S25,Smartphone,1,5620,53,NAO
8/28/2025,57.170.924/0001-61,Apple,iPhone 16 Pro,Smartphone,9,4215,102,NAO
8/28/2025,57.170.924/0001-61,OPPO,Find X7,Smartphone,6,4565,33,NAO
8/28/2025,57.170.924/0001-61,Xiaomi,14 Ultra,Smartphone,9,3610,44,SIM
8/28/2025,57.170.924/0001-61,Motorola,Edge 50,Smartphone,15,5452,26,NAO
8/28/2025,57.170.924/0001-61,Google,Pixel 9 Pro,Smartphone,17,8742,55,NAO
8/28/2025,57.170.924/0001-61,OnePlus,13 Pro,Smartphone,6,5640,101,NAO
8/28/2025,57.170.924/0001-61,Samsung,Galaxy Tab S9,Tablet,8,5730,74,SIM
8/28/2025,57.170.924/0001-61,Apple,iPad Pro M3,Tablet,14,4234,127,NAO
8/28/2025,57.170.924/0001-61,Samsung,Galaxy Watch 7,Smartwatch,17,5062,47,NAO
8/28/2025,57.170.924/0001-61,Apple,Apple Watch X,Smartwatch,7,4997,57,NAO
8/28/2025,57.170.924/0001-61,JBL,Tune 720BT,Fone de Ouvido,18,4481,78,NAO
8/28/2025,57.170.924/0001-61,Sony,WH-1000XM6,Fone de Ouvido,14,5324,69,NAO
8/28/2025,72.240.302/0001-89,Samsung,Galaxy S25,Smartphone,17,5106,147,NAO
8/28/2025,72.240.302/0001-89,Apple,iPhone 16 Pro,Smartphone,14,8609,47,NAO
8/28/2025,72.240.302/0001-89,OPPO,Find X7,Smartphone,17,5056,62,NAO
8/28/2025,72.240.302/0001-89,Xiaomi,14 Ultra,Smartphone,10,1539,100,NAO
8/28/2025,72.240.302/0001-89,Motorola,Edge 50,Smartphone,5,6187,17,NAO
8/28/2025,72.240.302/0001-89,Google,Pixel 9 Pro,Smartphone,11,3316,128,NAO
8/28/2025,72.240.302/0001-89,OnePlus,13 Pro,Smartphone,11,3571,148,SIM
8/28/2025,72.240.302/0001-89,Samsung,Galaxy Tab S9,Tablet,6,6168,35,NAO
8/28/2025,72.240.302/0001-89,Apple,iPad Pro M3,Tablet,9,3130,91,SIM
8/28/2025,72.240.302/0001-89,Samsung,Galaxy Watch 7,Smartwatch,10,2639,50,NAO
8/28/2025,72.240.302/0001-89,Apple,Apple Watch X,Smartwatch,18,4528,127,NAO
8/28/2025,72.240.302/0001-89,JBL,Tune 720BT,Fone de Ouvido,13,6163,118,NAO
8/28/2025,72.240.302/0001-89,Sony,WH-1000XM6,Fone de Ouvido,15,7713,93,NAO
8/28/2025,33.676.455/0001-55,Samsung,Galaxy S25,Smartphone,1,6767,19,NAO
8/28/2025,33.676.455/0001-55,Apple,iPhone 16 Pro,Smartphone,2,1534,142,NAO
8/28/2025,33.676.455/0001-55,OPPO,Find X7,Smartphone,18,1823,109,NAO
8/28/2025,33.676.455/0001-55,Xiaomi,14 Ultra,Smartphone,9,4484,16,NAO
8/28/2025,33.676.455/0001-55,Motorola,Edge 50,Smartphone,17,6080,131,NAO
8/28/2025,33.676.455/0001-55,Google,Pixel 9 Pro,Smartphone,6,4786,142,NAO
8/28/2025,33.676.455/0001-55,OnePlus,13 Pro,Smartphone,8,5489,44,SIM
8/28/2025,33.676.455/0001-55,Samsung,Galaxy Tab S9,Tablet,11,1705,118,NAO
8/28/2025,33.676.455/0001-55,Apple,iPad Pro M3,Tablet,7,6212,109,SIM
8/28/2025,33.676.455/0001-55,Samsung,Galaxy Watch 7,Smartwatch,17,1787,19,NAO
8/28/2025,33.676.455/0001-55,Apple,Apple Watch X,Smartwatch,6,4415,117,SIM
8/28/2025,33.676.455/0001-55,JBL,Tune 720BT,Fone de Ouvido,6,1807,56,SIM
8/28/2025,33.676.455/0001-55,Sony,WH-1000XM6,Fone de Ouvido,5,8863,79,NAO
8/28/2025,34.848.334/0001-52,Samsung,Galaxy S25,Smartphone,6,7776,64,NAO
8/28/2025,34.848.334/0001-52,Apple,iPhone 16 Pro,Smartphone,5,5173,65,NAO
8/28/2025,34.848.334/0001-52,OPPO,Find X7,Smartphone,7,5320,43,NAO
8/28/2025,34.848.334/0001-52,Xiaomi,14 Ultra,Smartphone,7,6192,114,NAO
8/28/2025,34.848.334/0001-52,Motorola,Edge 50,Smartphone,7,8392,83,NAO
8/28/2025,34.848.334/0001-52,Google,Pixel 9 Pro,Smartphone,16,2351,11,SIM
8/28/2025,34.848.334/0001-52,OnePlus,13 Pro,Smartphone,10,5009,124,SIM
8/28/2025,34.848.334/0001-52,Samsung,Galaxy Tab S9,Tablet,13,1838,100,NAO
8/28/2025,34.848.334/0001-52,Apple,iPad Pro M3,Tablet,19,8063,27,NAO
8/28/2025,34.848.334/0001-52,Samsung,Galaxy Watch 7,Smartwatch,6,4858,142,NAO
8/28/2025,34.848.334/0001-52,Apple,Apple Watch X,Smartwatch,11,2570,16,NAO
8/28/2025,34.848.334/0001-52,JBL,Tune 720BT,Fone de Ouvido,5,4434,47,NAO
8/28/2025,34.848.334/0001-52,Sony,WH-1000XM6,Fone de Ouvido,4,6347,51,NAO
8/28/2025,26.329.418/0001-62,Samsung,Galaxy S25,Smartphone,4,3646,51,NAO
8/28/2025,26.329.418/0001-62,Apple,iPhone 16 Pro,Smartphone,16,7652,36,NAO
8/28/2025,26.329.418/0001-62,OPPO,Find X7,Smartphone,9,2670,127,SIM
8/28/2025,26.329.418/0001-62,Xiaomi,14 Ultra,Smartphone,1,1779,54,SIM
8/28/2025,26.329.418/0001-62,Motorola,Edge 50,Smartphone,20,5390,119,NAO
8/28/2025,26.329.418/0001-62,Google,Pixel 9 Pro,Smartphone,4,6836,78,NAO
8/28/2025,26.329.418/0001-62,OnePlus,13 Pro,Smartphone,6,5698,135,NAO
8/28/2025,26.329.418/0001-62,Samsung,Galaxy Tab S9,Tablet,18,6647,141,SIM
8/28/2025,26.329.418/0001-62,Apple,iPad Pro M3,Tablet,13,2170,115,NAO
8/28/2025,26.329.418/0001-62,Samsung,Galaxy Watch 7,Smartwatch,17,3850,58,NAO
8/28/2025,26.329.418/0001-62,Apple,Apple Watch X,Smartwatch,6,8859,119,NAO
8/28/2025,26.329.418/0001-62,JBL,Tune 720BT,Fone de Ouvido,8,6386,94,NAO
8/28/2025,26.329.418/0001-62,Sony,WH-1000XM6,Fone de Ouvido,10,2394,52,NAO
8/28/2025,95.993.235/0001-57,Samsung,Galaxy S25,Smartphone,12,8943,24,NAO
8/28/2025,95.993.235/0001-57,Apple,iPhone 16 Pro,Smartphone,7,6532,52,NAO
8/28/2025,95.993.235/0001-57,OPPO,Find X7,Smartphone,3,6799,117,NAO
8/28/2025,95.993.235/0001-57,Xiaomi,14 Ultra,Smartphone,8,2879,44,NAO
8/28/2025,95.993.235/0001-57,Motorola,Edge 50,Smartphone,7,2453,58,SIM
8/28/2025,95.993.235/0001-57,Google,Pixel 9 Pro,Smartphone,9,4256,140,NAO
8/28/2025,95.993.235/0001-57,OnePlus,13 Pro,Smartphone,13,7963,81,NAO
8/28/2025,95.993.235/0001-57,Samsung,Galaxy Tab S9,Tablet,7,5985,28,NAO
8/28/2025,95.993.235/0001-57,Apple,iPad Pro M3,Tablet,14,7963,93,SIM
8/28/2025,95.993.235/0001-57,Samsung,Galaxy Watch 7,Smartwatch,6,1813,142,NAO
8/28/2025,95.993.235/0001-57,Apple,Apple Watch X,Smartwatch,17,2040,44,NAO
8/28/2025,95.993.235/0001-57,JBL,Tune 720BT,Fone de Ouvido,10,4449,144,NAO
8/28/2025,95.993.235/0001-57,Sony,WH-1000XM6,Fone de Ouvido,3,4130,143,SIM
8/28/2025,51.735.450/0001-27,Samsung,Galaxy S25,Smartphone,1,2296,38,NAO
8/28/2025,51.735.450/0001-27,Apple,iPhone 16 Pro,Smartphone,2,2732,81,SIM
8/28/2025,51.735.450/0001-27,OPPO,Find X7,Smartphone,19,7095,107,NAO
8/28/2025,51.735.450/0001-27,Xiaomi,14 Ultra,Smartphone,18,2354,21,NAO
8/28/2025,51.735.450/0001-27,Motorola,Edge 50,Smartphone,16,2277,128,NAO
